,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,NSTRANA,PLATNOST_x,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEVPLNY,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
380,541079,Staré Město,18,Jiří,83,0,5,lingv.administrátor Rady EU,Pelka,83,CZ,Ing.,M.A.,60,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
381,594032,Hevlín,18,Jiří,83,0,6,starosta obce,Dohnal,83,CZ,,,64,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
382,546127,Dačice,18,Bohumil,83,0,7,pedagog,Šuhaj,83,CZ,Mgr.,,33,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
383,584631,Lednice,18,Ivana,83,0,8,kastelánka zámku Lednice,Holásková,99,CZ,,,60,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
384,590789,Jemnice,18,Petr,83,0,9,místostarosta města,Novotný,99,CZ,Ing.,,35,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
385,3,Brno,18,Bohuslav,83,0,10,"archeolog,univerz.pedagog",Klíma,99,CZ,Doc. PhDr.,CSc.,64,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
386,523704,Šumperk,18,Danuše,83,0,11,lektorka,Poprachová,83,CZ,PhDr.,,66,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
387,555088,Havířov,18,Pavel,83,0,12,hudební skladatel,Galis,99,CZ,,,39,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
388,3,Brno,18,Jiří,83,0,13,univerzitní pedagog,Bílý,83,CZ,Doc. JUDr.,Ph.D.,61,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
389,586021,Hodonín,18,František,83,0,14,ředitel společnosti,Novotný,83,CZ,,,60,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
390,588296,Kroměříž,18,Michal,83,0,15,veterinární lékař,Novák,99,CZ,MVDr.,,61,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
391,3,Brno,18,Ronald,83,0,16,VŠ a gymnaziální pedagog,Martini,99,CZ,Mgr.,,37,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
392,589250,Prostějov,18,Martin,83,0,17,makléř,Pekáček,83,CZ,,DiS.,34,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
393,3,Brno,18,Šárka,83,0,18,"živnostnice, mpř. strany",Konečná,83,CZ,Bc.,,34,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
394,586846,Jihlava,18,Petr,83,0,19,"stromolezec, ošetřov. zeleně",Zvědělík,99,CZ,,,51,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
395,583537,Ochoz u Brna,18,Ondřej,83,0,20,"archeolog, pedagog,mpř.strany",Mlejnek,83,CZ,Mgr.,Ph.D.,32,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
396,4,Ostrava,18,Vladimír,83,0,21,"šachový profesionál, trenér",Talla,83,CZ,,,40,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
397,588938,Rataje,18,David,83,0,22,"psycholog, univerz.pedagog",Unger,99,CZ,PhDr.,,32,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
398,3,Brno,18,Zdeněk,83,0,23,projektant,Tichý,99,CZ,Ing.,,76,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
399,511382,Přerov,18,Jan,83,0,24,referent krajského úřadu,Sova,83,CZ,Bc.,,36,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
400,545147,Velká Lhota,18,Josef,83,0,25,stavební technik,Kroupa,83,CZ,,,55,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
401,3,Brno,18,Jan,83,0,26,jednatel společnosti,Smejkal,99,CZ,Ing.,,46,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
402,589250,Prostějov,18,Tomáš,83,0,27,produktový manažer,Doležel,83,CZ,,,29,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
403,593141,Kobeřice u Brna,18,Jakub,83,0,28,historik,Pernes,83,CZ,Mgr.,,25,Moravané,,Moravané,0,0,1,083,0,83,Moravané,M
404,6,Pardubice,19,Tereza,756,0,1,"spec.pedagog, cykl.reprez. ČR",Diepoldová,99,CZ,Bc.,,25,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
405,580121,Dolní Dobrouč,19,Aleš,756,0,2,vysokoškolský učitel,Bříza,99,CZ,PhDr. Mgr.,,35,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
406,575704,Staré Hradiště,19,Jiří,756,0,3,sportovní manager,Jedlička,99,CZ,,,27,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
407,1,Praha,19,Eliška,756,0,4,"student,VŠ prac.,florbalistka",Křížová,99,CZ,Bc.,,24,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
408,563889,Liberec,19,Pavel,756,0,5,jednatel společnosti,Lukáš,99,CZ,Bc.,,40,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
409,570800,Skalice,19,Vojtěch,756,0,6,ředitel společnosti,Stehno,99,CZ,Ing.,,28,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
410,592889,Vyškov,19,Tomáš,756,0,7,právník,Motal,99,CZ,Mgr.,,27,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
411,569810,Hradec Králové,19,Karin Kateřina,756,0,8,dětská psycholožka,Šuchová,99,CZ,PhDr.,,39,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
412,539627,Roztoky,19,Eva,756,0,9,obchodní manager,Vančurová,99,CZ,Ing.,,36,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
413,581186,Vysoké Mýto,19,Pavel,756,0,10,instruktor plavecké školy,Münster,99,CZ,,,36,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
414,6,Pardubice,19,Klára,756,0,11,manager projektů financ.EU,Hlaváčová,756,CZ,,,29,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
415,553719,Srnojedy,19,Martin,756,0,12,profesionální hokejista,Koudelka,99,CZ,,,38,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
416,574741,Bezděkov,19,Tereza,756,0,13,výživový poradce,Bartheldy,99,CZ,,,34,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
417,575682,Srch,19,Martina,756,0,14,ref. pro vněj.vztahy a rozvoj,Floriánová,99,CZ,,,35,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
418,564028,Frýdlant,19,Jakub,756,0,15,PR manager,Dušánek,99,CZ,Mgr.,,39,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
419,6,Pardubice,19,František,756,0,16,náměstek primátora Pardubic,Brendl,756,CZ,,,38,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
420,6,Pardubice,19,Michaela,756,0,17,studentka VŠE a UK,Chocholoušová,99,CZ,Bc. et Bc.,,23,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
421,563889,Liberec,19,Lukáš,756,0,18,PR manager,Jankovský,99,CZ,Mgr.,,36,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
422,573515,Kunětice,19,Tomáš,756,0,19,realitní makléř,Píša,99,CZ,,,38,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
423,574279,Nové Město nad Metují,19,Jan,756,0,20,fotbalový trenér mládeže,Baldrych,99,CZ,,,24,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
424,571164,Chrudim,19,Radek,756,0,21,student,Kramařík,99,CZ,,,29,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
425,1,Praha,19,Petra,756,0,22,hypoteční specialista,Pětioká,99,CZ,,,34,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
426,6,Pardubice,19,Lukáš,756,0,23,ředitel penzionu pro seniory,Stehno,756,CZ,,,40,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
427,563889,Liberec,19,Iveta,756,0,24,zástupce vedoucí prodejny,Voplakalová,99,CZ,,,39,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
428,6,Pardubice,19,Libor,756,0,25,grafik,Hlaváč,756,CZ,,,37,Česká strana regionů,,Česká strana regionů,0,0,1,756,0,756,Česká strana regionů,ČSR
429,1,Praha,20,Jan,53,0,1,poslanec EP,Zahradil,53,CZ,Ing.,,51,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
430,4,Ostrava,20,Evžen,53,0,2,poslanec EP,Tošenovský,53,CZ,Ing.,Dr.h.c.,58,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
431,1,Praha,20,Eva,53,0,3,ekonomka,Zamrazilová,99,CZ,Ing.,CSc.,53,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
432,569810,Hradec Králové,20,Oldřich,53,0,4,místopředseda EP,Vlasák,53,CZ,Ing.,,58,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
433,3,Brno,20,Aleš,53,0,5,"právník, manažer v Evr.komisi",Musil,53,CZ,Mgr.,M.A.,48,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
434,559202,Manětín,20,Radka,53,0,6,ředitelka Reg. hosp. komory,Trylčová,53,CZ,Mgr.,,39,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
435,566985,Žatec,20,Marcel,53,0,7,ředitel společnosti,Kollmann,53,CZ,Ing.,,42,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
436,581186,Vysoké Mýto,20,Josef,53,0,8,rektor Univerzity HK,Hynek,53,CZ,prof. RNDr.,"MBA, PhD.",48,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
437,1,Praha,20,Jan,53,0,9,analytik Institutu VK,Lupoměský,53,CZ,,,29,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
438,1,Praha,20,Edvard,53,0,10,poslanec EP,Kožušník,53,CZ,,,43,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
439,1,Praha,20,Anna,53,0,11,politoložka,Heaney,53,CZ,,,66,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
440,514705,Lipník nad Bečvou,20,Martin,53,0,12,ředitel agentury,Kučera,53,CZ,Ing. Mgr.,MPA,44,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
441,568759,Chotěboř,20,Pavel,53,0,13,obchodník se zdrav.materiálem,Hejtmánek,53,CZ,Mgr.,,48,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
442,1,Praha,20,Jakub,53,0,14,vedoucí oddělení MŠMT,Stárek,53,CZ,Mgr.,,31,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
443,541630,Vsetín,20,Jan,53,0,15,důchodce,Šulc,53,CZ,PhDr.,,70,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
444,548359,Ostrov,20,Petr,53,0,16,advokát,Šindelář,53,CZ,Mgr.,LL.M.,41,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
445,534439,Suchdol,20,Rudolf,53,0,17,ředitel společnosti,Kulhánek,53,CZ,,,47,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
446,1,Praha,20,Filip,53,0,18,konzultant,Benda,53,CZ,Mgr.,,37,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
447,532878,Chleby,20,René,53,0,19,ředitel ZOO,Franěk,53,CZ,Ing.,,52,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
448,539686,Statenice,20,Tomáš,53,0,20,vědecký pracovník,Vaněk,53,CZ,RNDr. Mgr.,CSc.,62,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
449,598917,Karviná,20,Hynek,53,0,21,vedoucí odboru krajského úřadu,Orság,53,CZ,Ing.,,47,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
450,562513,Hřensko,20,Cong Hung,53,0,22,student,Nguyen,99,CZ,,,26,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
451,511382,Přerov,20,Marcela,53,0,23,projektový manažer,Kropáčová,53,CZ,Mgr.,,28,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
452,2,Plzeň,20,Václav,53,0,24,podnikatel,Seitz,53,CZ,,M.Sc.,54,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
453,1,Praha,20,Lukáš,53,0,25,student,Vítek,53,CZ,,,23,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
454,599352,Fulnek,20,Darina,53,0,26,právnička,Kovačíková,53,CZ,Mgr.,,33,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
455,541630,Vsetín,20,Aneta,53,0,27,právní konzultantka,Martišková,53,CZ,Bc.,,29,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
456,1,Praha,20,Jan,53,0,28,student,Nedvídek,9991,CZ,,,21,Občanská demokratická strana,,Občanská demokratická strana,0,0,1,053,0,53,Občanská demokratická strana,ODS
457,1,Praha,21,Kristina,769,1,1,majitelka a ředitelka spol.,Soukupová,99,CZ,,"B.A.,M.A.,Ph.D.",35,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
458,1,Praha,21,Aleš,769,0,2,"ek.poradce,konzultant,předseda",Hemer,769,CZ,Mgr.,,47,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
459,1,Praha,21,Marek,769,1,3,"VŠ pedagog, mpř. strany",Merhaut,769,CZ,PhDr.,"Ph.D., MBA",48,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
460,1,Praha,21,Martin,769,0,4,herec a moderátor,Zounar,99,CZ,,,46,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
461,1,Praha,21,Vladimír,769,0,5,"fotb. internacionál, vítěz LM",Šmicer,99,CZ,,,41,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
462,1,Praha,21,Jiří,769,0,6,"projekt. manažer,mpř.strany",Mikl,769,CZ,Mgr.,,46,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
463,539058,Zdiby,21,Zdeněk,769,0,7,sales manager a podnikatel,Fabián,769,CZ,,,58,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
464,567256,Litvínov,21,Martin,769,0,8,"majitel prád.a čist.,technolog",Tojnar,769,CZ,Ing.,,45,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
465,1,Praha,21,Jiří,769,0,9,majetkový a investiční poradce,Promberger,769,CZ,Mgr.,,66,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
466,560545,Lomnice,21,Božena,769,0,10,finanční poradce,Nývltová,769,CZ,,DiS.,50,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
467,1,Praha,21,Petr,769,0,11,"senior consultant, ekonom",Tikman,769,CZ,Ing.,MBA,40,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
468,544256,České Budějovice,21,Lukáš,769,0,12,sportovní novinář,Dvořák,769,CZ,,,23,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
469,500496,Olomouc,21,Jakub,769,0,13,produkční,Kaplan,769,CZ,,,34,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
470,1,Praha,21,Helena,769,0,14,tlumočnice a překladatelka,Rossi,769,CZ,,,58,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
471,540765,Mníšek pod Brdy,21,Eduard,769,0,15,účetní,Navara,769,CZ,Mgr.,,46,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
472,544663,Kamenný Újezd,21,Šárka,769,0,16,stavební inženýrka,Janurová,769,CZ,Ing.,,32,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
473,598879,Vratimov,21,Petr,769,0,17,středoškolský učitel,Sedláček,769,CZ,,,28,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
474,1,Praha,21,Petr,769,0,18,odborný novinář,Baubín,769,CZ,Ing.,,48,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
475,554961,Karlovy Vary,21,Daniela,769,0,19,sociální pracovnice,Zemanová,769,CZ,Ing.,DiS.,50,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
476,565555,Roudnice nad Labem,21,Zdeněk,769,0,20,sportovní a regenerační masér,Rott,769,CZ,,,43,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
477,539571,Průhonice,21,Václav,769,0,21,"režisér, zastupitel",Hnát,769,CZ,Mgr.,,67,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
478,5,Ústí nad Labem,21,Václav,769,0,22,občanský aktivista,Pištora,769,CZ,,,30,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
479,559997,Mirošov,21,Roman,769,0,23,živnostník,Vlach,769,CZ,,,39,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
480,1,Praha,21,Pavel,769,0,24,"stavební technik, podnikatel",Pekárek,769,CZ,,,65,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
481,562971,Chomutov,21,Jakub,769,0,25,manažer logistiky a obch.zást.,Zeman,769,CZ,,,21,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
482,564974,Káraný,21,Šárka,769,0,26,proj.manažerka a inst.fitness,Ciencialová,769,CZ,,,30,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
483,500496,Olomouc,21,Jan,769,0,27,dobrodruh,Horák,99,CZ,Ing.,,24,VIZE 2014,,VIZE 2014,0,0,1,769,0,769,VIZE 2014,VIZE
484,1,Praha,22,Klára,792,1,1,advokátka,Samková,99,CZ,JUDr.,Ph.D.,51,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
485,533165,Kolín,22,Roman,792,0,2,"ekonom, prezident AČCKA",Škrabánek,99,CZ,Ing.,,47,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
486,1,Praha,22,Kateřina,792,0,3,"advokátka, předs.Odv.kom. FAČR",Radostová,99,CZ,JUDr. Mgr.,,36,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
487,589250,Prostějov,22,Jiří,792,0,4,vysokoškolský profesor,Luska,99,CZ,prof. PaedDr.,CSc.,62,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
488,592048,Bojkovice,22,Jindřich,792,0,5,lékař,Navrátil,99,CZ,MUDr.,,33,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
489,581283,Blansko,22,Jan,792,0,6,ředitel vzdělávacího centra,Hrnčíř,99,CZ,PhDr. Ing. Mgr.,MBA,37,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
490,539546,Petrov,22,Jiří,792,0,7,majitel společnosti,Kobza,99,CZ,Mgr.,,58,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
491,4,Ostrava,22,Eva,792,0,8,vysokoškolský pedagog,Rykalová,99,CZ,Ing.,,31,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
492,1,Praha,22,Milan,792,0,9,ředitel společnosti,Press,99,CZ,RNDr.,,57,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
493,595209,Žďár nad Sázavou,22,Jiří,792,0,10,hasič,Nekovář,99,CZ,Mgr.,,54,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
494,581186,Vysoké Mýto,22,Richard,792,0,11,ekonom,Andrle Sylor,99,CZ,Bc.,MBA,39,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
495,500496,Olomouc,22,Pavel,792,0,12,ředitel rádia,Foretník,99,CZ,RNDr.,,64,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
496,558877,Horní Bělá,22,Jiřina,792,0,13,učitelka,Holotová,99,CZ,Bc.,,51,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
497,573990,Česká Skalice,22,Kateřina,792,0,14,učitelka,Davies Haladová,99,CZ,Mgr.,,41,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
498,1,Praha,22,Milan,792,0,15,ředitel jazykové školy,Krček,99,CZ,Ing.,MBA,51,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
499,577499,Roztoky u Jilemnice,22,Jarmila,792,0,16,živnostník,Jebavá,99,CZ,,,38,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
500,1,Praha,22,Lucie,792,0,17,PR manažerka,Janoušková,99,CZ,,"DiS., BBA",34,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
501,563510,Jablonec nad Nisou,22,Jitka,792,0,18,manažerka,Jetlebová,99,CZ,Mgr.,,34,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
502,599069,Orlová,22,Zuzana,792,0,19,technický koordinátor,Kozubková,99,CZ,Ing.,DiS.,30,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
503,565971,Louny,22,Štěpán,792,0,20,manažer,Rudolf,99,CZ,Ing.,,59,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
504,563889,Liberec,22,Martin,792,0,21,vedoucí střediska,Szentkirályi,99,CZ,,,23,Úsvit přímé demokracie Tomia Okamury,,Úsvit přímé demokracie Tomia Okamury,0,0,1,792,0,792,Úsvit přímé demokr.T.Okamury,Úsvit
505,1,Praha,23,Ondřej,5,0,1,předseda Strany zelených,Liška,5,CZ,Mgr.,,36,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
506,563510,Jablonec nad Nisou,23,Michaela,5,0,2,právnička (EU právo),Suchardová,5,CZ,Mgr.,LL.M.,37,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
507,3,Brno,23,Mojmír,5,0,3,"ekolog, vysokoškolský pedagog",Vlašín,99,CZ,RNDr.,,59,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
508,563889,Liberec,23,Zuzana,5,0,4,statutární náměstkyně hejtmana,Kocumová,771,CZ,Bc.,,34,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
509,1,Praha,23,Šádí,5,0,5,"progr.koordinátor, VŠ lektor",Shanaáh,5,CZ,,M.Phil.,31,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
510,1,Praha,23,Petra,5,0,6,spisovatelka,Hůlová,5,CZ,Mgr.,Ph.D.,34,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
511,1,Praha,23,Jan,5,0,7,"VŠ pedagog, vědec, zastupitel",Trnka,5,CZ,MUDr.,"Ph.D., M.Phil.",36,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
512,583081,Hrušovany u Brna,23,Anna,5,0,8,"politoložka, VŠ pedagožka",Pospěch Durnová,5,CZ,Dr.,Ph.D.,33,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
513,2,Plzeň,23,Tomáš,5,0,9,"soc.a kult. antrop.,VŠ pedagog",Hirt,5,CZ,Mgr.,Ph.D.,39,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
514,539325,Jesenice,23,Sára,5,0,10,studentka politol. a filologie,Vidímová,5,CZ,,,23,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
515,1,Praha,23,Pavel,5,0,11,"projektový manažer, člen EHSV",Trantina,5,CZ,,,38,Strana zelených,,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
